  -2.7907200E+002   5.9998740E-006   0.0000000E+000   0.0000000E+000   0.0000000E+000   0.0000000E+000   0.0000000E+000          0
  -2.7807187E+002   6.0714577E-006   0.0000000E+000   6.0363416E-006   0.0000000E+000   3.0125540E-006   0.0000000E+000          0
  -2.7707175E+002   6.1441323E-006   0.0000000E+000   1.2144821E-005   0.0000000E+000   1.2098241E-005   0.0000000E+000          0
  -2.7607162E+002   6.2179160E-006   0.0000000E+000   1.8326536E-005   0.0000000E+000   2.7329701E-005   0.0000000E+000          0
  -2.7507149E+002   6.2928297E-006   0.0000000E+000   2.4582609E-005   0.0000000E+000   4.8780754E-005   0.0000000E+000          0
  -2.7407137E+002   6.3688938E-006   0.0000000E+000   3.0914178E-005   0.0000000E+000   7.6526331E-005   0.0000000E+000          0
  -2.7307124E+002   6.4461297E-006   0.0000000E+000   3.7322404E-005   0.0000000E+000   1.1064252E-004   0.0000000E+000          0
  -2.7207111E+002   6.5245588E-006   0.0000000E+000   4.3808472E-005   0.0000000E+000   1.5120657E-004   0.0000000E+000          0
  -2.7107098E+002   6.6042034E-006   0.0000000E+000   5.0373584E-005   0.0000000E+000   1.9829694E-004   0.0000000E+000          0
  -2.7007086E+002   6.6850858E-006   0.0000000E+000   5.7018968E-005   0.0000000E+000   2.5199329E-004   0.0000000E+000          0
  -2.6907073E+002   6.7672283E-006   0.0000000E+000   6.3745874E-005   0.0000000E+000   3.1237653E-004   0.0000000E+000          0
  -2.6807060E+002   6.8506559E-006   0.0000000E+000   7.0555572E-005   0.0000000E+000   3.7952883E-004   0.0000000E+000          0
  -2.6707048E+002   6.9353916E-006   0.0000000E+000   7.7449361E-005   0.0000000E+000   4.5353363E-004   0.0000000E+000          0
  -2.6607035E+002   7.0214614E-006   0.0000000E+000   8.4428562E-005   0.0000000E+000   5.3447569E-004   0.0000000E+000          0
  -2.6507022E+002   7.1088888E-006   0.0000000E+000   9.1494520E-005   0.0000000E+000   6.2244112E-004   0.0000000E+000          0
  -2.6407010E+002   7.1976997E-006   0.0000000E+000   9.8648606E-005   0.0000000E+000   7.1751735E-004   0.0000000E+000          0
  -2.6306997E+002   7.2879206E-006   0.0000000E+000   1.0589222E-004   0.0000000E+000   8.1979323E-004   0.0000000E+000          0
  -2.6206984E+002   7.3795782E-006   0.0000000E+000   1.1322678E-004   0.0000000E+000   9.2935900E-004   0.0000000E+000          0
  -2.6106971E+002   7.4726991E-006   0.0000000E+000   1.2065374E-004   0.0000000E+000   1.0463063E-003   0.0000000E+000          0
  -2.6006959E+002   7.5673132E-006   0.0000000E+000   1.2817457E-004   0.0000000E+000   1.1707284E-003   0.0000000E+000          0
  -2.5906946E+002   7.6634471E-006   0.0000000E+000   1.3579079E-004   0.0000000E+000   1.3027198E-003   0.0000000E+000          0
  -2.5806933E+002   7.7611298E-006   0.0000000E+000   1.4350393E-004   0.0000000E+000   1.4423768E-003   0.0000000E+000          0
  -2.5706921E+002   7.8603926E-006   0.0000000E+000   1.5131555E-004   0.0000000E+000   1.5897970E-003   0.0000000E+000          0
  -2.5606908E+002   7.9612651E-006   0.0000000E+000   1.5922725E-004   0.0000000E+000   1.7450797E-003   0.0000000E+000          0
  -2.5506895E+002   8.0637792E-006   0.0000000E+000   1.6724065E-004   0.0000000E+000   1.9083258E-003   0.0000000E+000          0
  -2.5406883E+002   8.1679660E-006   0.0000000E+000   1.7535741E-004   0.0000000E+000   2.0796379E-003   0.0000000E+000          0
  -2.5306870E+002   8.2738583E-006   0.0000000E+000   1.8357922E-004   0.0000000E+000   2.2591202E-003   0.0000000E+000          0
  -2.5206857E+002   8.3814896E-006   0.0000000E+000   1.9190781E-004   0.0000000E+000   2.4468786E-003   0.0000000E+000          0
  -2.5106844E+002   8.4908930E-006   0.0000000E+000   2.0034492E-004   0.0000000E+000   2.6430207E-003   0.0000000E+000          0
  -2.5006832E+002   8.6021049E-006   0.0000000E+000   2.0889235E-004   0.0000000E+000   2.8476561E-003   0.0000000E+000          0
  -2.4906819E+002   8.7151600E-006   0.0000000E+000   2.1755193E-004   0.0000000E+000   3.0608959E-003   0.0000000E+000          0
  -2.4806806E+002   8.8300943E-006   0.0000000E+000   2.2632551E-004   0.0000000E+000   3.2828532E-003   0.0000000E+000          0
  -2.4706794E+002   8.9469461E-006   0.0000000E+000   2.3521500E-004   0.0000000E+000   3.5136430E-003   0.0000000E+000          0
  -2.4606781E+002   9.0657534E-006   0.0000000E+000   2.4422233E-004   0.0000000E+000   3.7533822E-003   0.0000000E+000          0
  -2.4506768E+002   9.1865542E-006   0.0000000E+000   2.5334947E-004   0.0000000E+000   4.0021896E-003   0.0000000E+000          0
  -2.4406756E+002   9.3093891E-006   0.0000000E+000   2.6259845E-004   0.0000000E+000   4.2601861E-003   0.0000000E+000          0
  -2.4306743E+002   9.4342994E-006   0.0000000E+000   2.7197131E-004   0.0000000E+000   4.5274945E-003   0.0000000E+000          0
  -2.4206730E+002   9.5613268E-006   0.0000000E+000   2.8147015E-004   0.0000000E+000   4.8042398E-003   0.0000000E+000          0
  -2.4106717E+002   9.6905133E-006   0.0000000E+000   2.9109711E-004   0.0000000E+000   5.0905490E-003   0.0000000E+000          0
  -2.4006705E+002   9.8219033E-006   0.0000000E+000   3.0085437E-004   0.0000000E+000   5.3865514E-003   0.0000000E+000          0
  -2.3906692E+002   9.9555415E-006   0.0000000E+000   3.1074416E-004   0.0000000E+000   5.6923783E-003   0.0000000E+000          0
  -2.3806679E+002   1.0091474E-005   0.0000000E+000   3.2076875E-004   0.0000000E+000   6.0081636E-003   0.0000000E+000          0
  -2.3706667E+002   1.0229747E-005   0.0000000E+000   3.3093045E-004   0.0000000E+000   6.3340430E-003   0.0000000E+000          0
  -2.3606654E+002   1.0370409E-005   0.0000000E+000   3.4123164E-004   0.0000000E+000   6.6701550E-003   0.0000000E+000          0
  -2.3506641E+002   1.0513511E-005   0.0000000E+000   3.5167472E-004   0.0000000E+000   7.0166402E-003   0.0000000E+000          0
  -2.3406629E+002   1.0659101E-005   0.0000000E+000   3.6226216E-004   0.0000000E+000   7.3736419E-003   0.0000000E+000          0
  -2.3306616E+002   1.0807232E-005   0.0000000E+000   3.7299647E-004   0.0000000E+000   7.7413055E-003   0.0000000E+000          0
  -2.3206603E+002   1.0957957E-005   0.0000000E+000   3.8388023E-004   0.0000000E+000   8.1197794E-003   0.0000000E+000          0
  -2.3106590E+002   1.1111329E-005   0.0000000E+000   3.9491605E-004   0.0000000E+000   8.5092142E-003   0.0000000E+000          0
  -2.3006578E+002   1.1267406E-005   0.0000000E+000   4.0610661E-004   0.0000000E+000   8.9097634E-003   0.0000000E+000          0
  -2.2906565E+002   1.1426243E-005   0.0000000E+000   4.1745464E-004   0.0000000E+000   9.3215830E-003   0.0000000E+000          0
  -2.2806552E+002   1.1587900E-005   0.0000000E+000   4.2896294E-004   0.0000000E+000   9.7448321E-003   0.0000000E+000          0
  -2.2706540E+002   1.1752435E-005   0.0000000E+000   4.4063435E-004   0.0000000E+000   1.0179672E-002   0.0000000E+000          0
  -2.2606527E+002   1.1919912E-005   0.0000000E+000   4.5247177E-004   0.0000000E+000   1.0626268E-002   0.0000000E+000          0
  -2.2506514E+002   1.2090392E-005   0.0000000E+000   4.6447820E-004   0.0000000E+000   1.1084787E-002   0.0000000E+000          0
  -2.2406502E+002   1.2263940E-005   0.0000000E+000   4.7665665E-004   0.0000000E+000   1.1555400E-002   0.0000000E+000          0
  -2.2306489E+002   1.2440624E-005   0.0000000E+000   4.8901024E-004   0.0000000E+000   1.2038280E-002   0.0000000E+000          0
  -2.2206476E+002   1.2620511E-005   0.0000000E+000   5.0154213E-004   0.0000000E+000   1.2533604E-002   0.0000000E+000          0
  -2.2106463E+002   1.2803670E-005   0.0000000E+000   5.1425556E-004   0.0000000E+000   1.3041552E-002   0.0000000E+000          0
  -2.2006451E+002   1.2990175E-005   0.0000000E+000   5.2715384E-004   0.0000000E+000   1.3562307E-002   0.0000000E+000          0
  -2.1906438E+002   1.3180098E-005   0.0000000E+000   5.4024035E-004   0.0000000E+000   1.4096056E-002   0.0000000E+000          0
  -2.1806425E+002   1.3373515E-005   0.0000000E+000   5.5351854E-004   0.0000000E+000   1.4642989E-002   0.0000000E+000          0
  -2.1706413E+002   1.3570505E-005   0.0000000E+000   5.6699196E-004   0.0000000E+000   1.5203299E-002   0.0000000E+000          0
  -2.1606400E+002   1.3771146E-005   0.0000000E+000   5.8066422E-004   0.0000000E+000   1.5777183E-002   0.0000000E+000          0
  -2.1506387E+002   1.3975522E-005   0.0000000E+000   5.9453900E-004   0.0000000E+000   1.6364842E-002   0.0000000E+000          0
  -2.1406375E+002   1.4183717E-005   0.0000000E+000   6.0862008E-004   0.0000000E+000   1.6966481E-002   0.0000000E+000          0
  -2.1306362E+002   1.4395817E-005   0.0000000E+000   6.2291134E-004   0.0000000E+000   1.7582307E-002   0.0000000E+000          0
  -2.1206349E+002   1.4611913E-005   0.0000000E+000   6.3741671E-004   0.0000000E+000   1.8212533E-002   0.0000000E+000          0
  -2.1106337E+002   1.4832096E-005   0.0000000E+000   6.5214023E-004   0.0000000E+000   1.8857375E-002   0.0000000E+000          0
  -2.1006324E+002   1.5056462E-005   0.0000000E+000   6.6708606E-004   0.0000000E+000   1.9517053E-002   0.0000000E+000          0
  -2.0906311E+002   1.5285107E-005   0.0000000E+000   6.8225841E-004   0.0000000E+000   2.0191792E-002   0.0000000E+000          0
