-1627.361 -1.8535520247960667e-08
-1626.8240234933608 -1.8573863936903286e-08
-1626.2870469867212 -1.8612313784164923e-08
-1625.7500704800818 -1.8650869704963037e-08
-1625.2130939734425 -1.8689531621315965e-08
-1624.676117466803 -1.8728299454452665e-08
-1624.1391409601636 -1.8767173151635852e-08
-1623.6021644535242 -1.8806153624742768e-08
-1623.0651879468846 -1.8845242572372434e-08
-1622.5282114402453 -1.88844414702528e-08
-1621.991234933606 -1.8923749890169626e-08
-1621.4542584269664 -1.8963166610708732e-08
-1620.917281920327 -1.9002690945522208e-08
-1620.3803054136874 -1.904232355846183e-08
-1619.843328907048 -1.9082065432925623e-08
-1619.3063524004087 -1.9121917707585186e-08
-1618.7693758937692 -1.916188171576907e-08
-1618.2323993871298 -1.920195870992024e-08
-1617.6954228804905 -1.9242148343401112e-08
-1617.158446373851 -1.928244927377152e-08
-1616.6214698672115 -1.932286055743384e-08
-1616.0844933605722 -1.9363382975422302e-08
-1615.5475168539326 -1.9404018015378534e-08
-1615.0105403472933 -1.944476692543674e-08
-1614.473563840654 -1.9485630593722375e-08
-1613.9365873340143 -1.9526609779158832e-08
-1613.399610827375 -1.9567704353561874e-08
-1612.8626343207357 -1.9608913344898468e-08
-1612.325657814096 -1.9650236015675122e-08
-1611.7886813074567 -1.9691673480974315e-08
-1611.2517048008172 -1.9733228192784112e-08
-1610.7147282941778 -1.9774901520131472e-08
-1610.1777517875385 -1.9816692731766906e-08
-1609.6407752808989 -1.98585998897383e-08
-1609.1037987742595 -1.9900622816550272e-08
-1608.5668222676202 -1.9942763132958132e-08
-1608.0298457609806 -1.99850230034988e-08
-1607.4928692543413 -2.002740323911093e-08
-1606.955892747702 -2.0069903662431274e-08
-1606.4189162410623 -2.011252396555981e-08
-1605.881939734423 -2.015526405606378e-08
-1605.3449632277836 -2.0198123851566158e-08
-1604.807986721144 -2.0241103900565607e-08
-1604.2710102145047 -2.0284205749549068e-08
-1603.7340337078654 -2.0327431346634412e-08
-1603.1970572012258 -2.0370781226456635e-08
-1602.6600806945864 -2.0414254173263102e-08
-1602.123104187947 -2.0457848945105004e-08
-1601.5861276813075 -2.0501565620761305e-08
-1601.0491511746682 -2.0545405559202278e-08
-1600.5121746680288 -2.0589370119975684e-08
-1599.9751981613892 -2.0633460676482845e-08
-1599.43822165475 -2.0677678575094943e-08
-1598.9012451481103 -2.0722024230503648e-08
-1598.364268641471 -2.076649615989336e-08
-1597.8272921348316 -2.0811092718082785e-08
-1597.290315628192 -2.085581428029701e-08
-1596.7533391215527 -2.0900664300455945e-08
-1596.2163626149134 -2.094564551490949e-08
-1595.6793861082738 -2.099075777902698e-08
-1595.1424096016344 -2.103599823902735e-08
-1594.605433094995 -2.108136531185909e-08
-1594.0684565883555 -2.1126860225779328e-08
-1593.5314800817162 -2.117248547963236e-08
-1592.9945035750768 -2.1218242833695166e-08
-1592.4575270684372 -2.126413305019702e-08
-1591.9205505617979 -2.1310156595141946e-08
-1591.3835740551585 -2.135631336084953e-08
-1590.846597548519 -2.1402602398092586e-08
-1590.3096210418796 -2.144902310588338e-08
-1589.77264453524 -2.149557641563869e-08
-1589.2356680286007 -2.1542264178868864e-08
-1588.6986915219613 -2.1589087815571034e-08
-1588.1617150153218 -2.163604762600781e-08
-1587.6247385086824 -2.1683143631196193e-08
-1587.087762002043 -2.1730375807290906e-08
-1586.5507854954035 -2.177774398400788e-08
-1586.0138089887641 -2.182524809968585e-08
-1585.4768324821248 -2.1872889355143356e-08
-1584.9398559754852 -2.19206699562331e-08
-1584.4028794688459 -2.1968591669213625e-08
-1583.8659029622065 -2.201665382104959e-08
-1583.328926455567 -2.2064854860090006e-08
-1582.7919499489276 -2.2113194004684717e-08
-1582.2549734422882 -2.216167223241368e-08
