   0.0000000000000000        0.0000000000000000       -35.000000000000000        3.8792410979527920E-005   5.0330037870738352E-006   4.1979076643268367E-004
   0.0000000000000000        0.0000000000000000       -34.000000000000000        4.1581663853264956E-005   4.8665432118619569E-006   5.2437745219727173E-004
   0.0000000000000000        0.0000000000000000       -33.000000000000000        4.4393751670771951E-005   4.6944044338136613E-006   6.5517935215322442E-004
   0.0000000000000000        0.0000000000000000       -32.000000000000000        4.7207329784530044E-005   4.5186819692213422E-006   8.1888266869471803E-004
   0.0000000000000000        0.0000000000000000       -31.000000000000000        4.9999374268820261E-005   4.3417521353848352E-006   1.0232062560117418E-003
   0.0000000000000000        0.0000000000000000       -30.000000000000000        5.2745447023715337E-005   4.1664675600421161E-006   1.2759901386887053E-003
   0.0000000000000000        0.0000000000000000       -29.000000000000000        5.5419895990716970E-005   3.9965380140965243E-006   1.5827757710977161E-003
   0.0000000000000000        0.0000000000000000       -28.000000000000000        5.7995808174831232E-005   3.8372052106093804E-006   1.9415991372290727E-003
   0.0000000000000000        0.0000000000000000       -27.000000000000000        6.0444427144102416E-005   3.6962315238148495E-006   2.3337482997980831E-003
   0.0000000000000000        0.0000000000000000       -26.000000000000000        6.2733802764074545E-005   3.5845617191258014E-006   2.7120017142063984E-003
   0.0000000000000000        0.0000000000000000       -25.000000000000000        6.4827151989609532E-005   3.5136528193338741E-006   2.9967925171070550E-003
   0.0000000000000000        0.0000000000000000       -24.000000000000000        6.6682935218141410E-005   3.4841867061908682E-006   3.1001435194519507E-003
   0.0000000000000000        0.0000000000000000       -23.000000000000000        6.8258392616109081E-005   3.4751374702138857E-006   2.9782407885195245E-003
   0.0000000000000000        0.0000000000000000       -22.000000000000000        6.9514173131954532E-005   3.4615309658564191E-006   2.6653990277286993E-003
   0.0000000000000000        0.0000000000000000       -21.000000000000000        7.0417543630308332E-005   3.4384617684906629E-006   2.2485565311828443E-003
   0.0000000000000000        0.0000000000000000       -20.000000000000000        7.0944460851430995E-005   3.4147421818852631E-006   1.8129680839244959E-003
   0.0000000000000000        0.0000000000000000       -19.000000000000000        7.1079558651802595E-005   3.3992425129006701E-006   1.4117540132449588E-003
   0.0000000000000000        0.0000000000000000       -18.000000000000000        7.0813238308202139E-005   3.3956151571682639E-006   1.0660727689061629E-003
   0.0000000000000000        0.0000000000000000       -17.000000000000000        7.0136253647226751E-005   3.4032211506121674E-006   7.7564995351136210E-004
   0.0000000000000000        0.0000000000000000       -16.000000000000000        6.9036467649641418E-005   3.4215132664622977E-006   5.2908433490339753E-004
   0.0000000000000000        0.0000000000000000       -15.000000000000000        6.7502250013795086E-005   3.4516837244306063E-006   3.1263030232343879E-004
   0.0000000000000000        0.0000000000000000       -14.000000000000000        6.5527849352847614E-005   3.4949341239997678E-006   1.1405860138981685E-004
   0.0000000000000000        0.0000000000000000       -13.000000000000000        6.3115825689777165E-005   3.5510942122160116E-006  -7.7951976860589096E-005
   0.0000000000000000        0.0000000000000000       -12.000000000000000        6.0275487740265752E-005   3.6175855049329787E-006  -2.7556003533360393E-004
   0.0000000000000000        0.0000000000000000       -11.000000000000000        5.7017985054129059E-005   3.6895692618220052E-006  -4.9246014218283008E-004
   0.0000000000000000        0.0000000000000000       -10.000000000000000        5.3353674865316207E-005   3.7628216909206362E-006  -7.4288293354861888E-004
   0.0000000000000000        0.0000000000000000       -9.0000000000000000        4.9295366837039892E-005   3.8353916005476633E-006  -1.0413116714906609E-003
   0.0000000000000000        0.0000000000000000       -8.0000000000000000        4.4862620932086678E-005   3.9065671658669240E-006  -1.4038907175103572E-003
   0.0000000000000000        0.0000000000000000       -7.0000000000000000        4.0083455344058360E-005   3.9757503432062170E-006  -1.8497957009284346E-003
   0.0000000000000000        0.0000000000000000       -6.0000000000000000        3.4992520274694278E-005   4.0411633229161560E-006  -2.4000275689879430E-003
   0.0000000000000000        0.0000000000000000       -5.0000000000000000        2.9626533943955067E-005   4.0985872242938360E-006  -3.0691825662296280E-003
   0.0000000000000000        0.0000000000000000       -4.0000000000000000        2.4021615960603045E-005   4.1423511889162202E-006  -3.8504512734794777E-003
   0.0000000000000000        0.0000000000000000       -3.0000000000000000        1.8214246000374922E-005   4.1670723093823478E-006  -4.6976580725313763E-003
