x y
-278.07187 0.0
-277.07175 0.0
-276.07162 0.0
-275.07149 0.0
-274.07137 0.0
-273.07124 0.0
-272.07111 0.0
-271.07098 0.0
-270.07086 0.0
-269.07073 0.0
-268.0706 0.0
-267.07048 0.0
-266.07035 0.0
-265.07022 0.0
-264.0701 0.0
-263.06997 0.0
-262.06984 0.0
-261.06971 0.0
-260.06959 0.0
-259.06946 0.0
-258.06933 0.0
-257.06921 0.0
-256.06908 0.0
-255.06895 0.0
-254.06883 0.0
-253.0687 0.0
-252.06857 0.0
-251.06844 0.0
-250.06832 0.0
-249.06819 0.0
-248.06806 0.0
-247.06794 0.0
-246.06781 0.0
-245.06768 0.0
-244.06756 0.0
-243.06743 0.0
-242.0673 0.0
-241.06717 0.0
-240.06705 0.0
-239.06692 0.0
-238.06679 0.0
-237.06667 0.0
-236.06654 0.0
-235.06641 0.0
-234.06629 0.0
-233.06616 0.0
-232.06603 0.0
-231.0659 0.0
-230.06578 0.0
-229.06565 0.0
-228.06552 0.0
-227.0654 0.0
-226.06527 0.0
-225.06514 0.0
-224.06502 0.0
-223.06489 0.0
-222.06476 0.0
-221.06463 0.0
-220.06451 0.0
-219.06438 0.0
-218.06425 0.0
-217.06413 0.0
-216.064 0.0
-215.06387 0.0
-214.06375 0.0
-213.06362 0.0
-212.06349 0.0
-211.06337 0.0
-210.06324 0.0
-209.06311 0.0
-208.06298 0.0
-207.06286 0.0
-206.06273 0.0
-205.0626 0.0
-204.06248 0.0
-203.06235 0.0
-202.06222 0.0
-201.0621 0.0
-200.06197 0.0
-199.06184 0.0
-198.06171 0.0
-197.06159 0.0
-196.06146 0.0
-195.06133 0.0
-194.06121 0.0
-193.06108 0.0
-192.06095 0.0
-191.06083 0.0
-190.0607 0.0
-189.06057 0.0
-188.06044 0.0
-187.06032 0.0
-186.06019 0.0
-185.06006 0.0
-184.05994 0.0
-183.05981 0.0
-182.05968 0.0
-181.05956 0.0
-180.05943 0.0
-179.0593 0.0
-178.05917 0.0
-177.05905 0.0
-176.05892 0.0
-175.05879 0.0
-174.05867 0.0
-173.05854 0.0
-172.05841 0.0
-171.05829 0.0
-170.05816 0.0
-169.05803 0.0
-168.0579 0.0
-167.05778 0.0
-166.05765 0.0
-165.05752 0.0
-164.0574 0.0
-163.05727 0.0
-162.05714 0.0
-161.05702 0.0
-160.05689 0.0
-159.05676 0.0
-158.05663 0.0
-157.05651 0.0
-156.05638 0.0
-155.05625 0.0
-154.05613 0.0
-153.056 0.0
-152.05587 0.0
-151.05575 0.0
-150.05562 0.0
-149.05549 0.0
-148.05537 0.0
-147.05524 0.0
-146.05511 0.0
-145.05498 0.0
-144.05486 0.0
-143.05473 0.0
-142.0546 0.0
-141.05448 0.0
-140.05435 0.0
-139.05422 0.0
-138.0541 0.0
-137.05397 0.0
-136.05384 0.0
-135.05371 0.0
-134.05359 0.0
-133.05346 0.0
-132.05333 0.0
-131.05321 0.0
-130.05308 0.0
-129.05295 0.0
-128.05283 0.0
-127.0527 0.0
-126.05257 0.0
-125.05244 0.0
-124.05232 0.0
-123.05219 0.0
-122.05206 0.0
-121.05194 0.0
-120.05181 0.0
-119.05168 0.0
-118.05156 0.0
-117.05143 0.0
-116.0513 0.0
-115.05117 0.0
-114.05105 0.0
-113.05092 0.0
-112.05079 0.0
-111.05067 0.0
-110.05054 0.0
-109.05041 0.0
-108.05029 0.0
-107.05016 0.0
-106.05003 0.0
-105.0499 0.0
-104.04978 0.0
-103.04965 0.0
-102.04952 0.0
-101.0494 0.0
-100.04927 0.0
-99.049143 0.0
-98.049016 0.0
-97.048889 0.0
-96.048762 0.0
-95.048635 0.0
-94.048508 0.0
-93.048381 0.0
-92.048254 0.0
-91.048127 0.0
-90.048 0.0
-89.047873 0.0
-88.047746 0.0
-87.047619 0.0
-86.047492 0.0
-85.047365 0.0
-84.047238 0.0
-83.047111 0.0
-82.046984 0.0
-81.046857 0.0
-80.04673 0.0
-79.046603 0.0
-78.046476 0.0
-77.046349 0.0
-76.046222 0.0
-75.046095 0.0
-74.045968 0.0
-73.045841 0.0
-72.045714 0.0
-71.045587 0.0
-70.04546 0.0
-69.045333 0.0
-68.045206 0.0
-67.045079 0.0
-66.044952 0.0
-65.044825 0.0
-64.044698 0.0
-63.044571 0.0
-62.044444 0.0
-61.044317 0.0
-60.04419 0.0
-59.044063 0.0
-58.043937 0.0
-57.04381 0.0
-56.043683 0.0
-55.043556 0.0
-54.043429 0.0
-53.043302 0.0
-52.043175 0.0
-51.043048 0.0
-50.042921 0.0
-49.042794 0.0
-48.042667 0.0
-47.04254 0.0
-46.042413 0.0
-45.042286 0.0
-44.042159 0.0
-43.042032 0.0
-42.041905 0.0
-41.041778 0.0
-40.041651 0.0
-39.041524 0.0
-38.041397 0.0
-37.04127 0.0
-36.041143 0.0
-35.041016 0.0
-34.040889 0.0
-33.040762 0.0
-32.040635 0.0
-31.040508 0.0
-30.040381 0.0
-29.040254 0.0
-28.040127 0.0
-27.04 0.0
-26.039873 0.0
-25.039746 0.0
-24.039619 0.0
-23.039492 0.0
-22.039365 0.0
-21.039238 0.0
-20.039111 0.0
-19.038984 0.0
-18.038857 0.0
-17.03873 0.0
-16.038603 0.0
-15.038476 0.0
-14.038349 0.0
-13.038222 0.0
-12.038095 0.0
-11.037968 0.0
-10.037841 0.0
-9.0377143 0.0
-8.0375873 0.0
