x y
-2.0105959 -4.368196
-1.010566 -4.6341326
-0.010536054 -4.7284958
0.98949388 -4.6516046
1.9895238 -4.4033389
2.9895537 -3.9849284
3.9895837 -3.4046068
4.9896136 -2.6838111
5.9896435 -1.8562991
6.9896735 -0.95978512
7.9897034 -0.029406752
8.9897333 0.90266395
9.9897633 1.8043745
10.989793 2.6408299
11.989823 3.3743042
12.989853 3.9704829
13.989883 4.4073295
14.989913 4.6768641
15.989943 4.7793854
16.989973 4.7179945
17.990003 4.4968476
18.990033 4.1221287
19.990063 3.6048971
20.990093 2.9645779
21.990122 2.2287973
22.990152 1.4292105
23.990182 0.59826327
24.990212 -0.2318911
25.990242 -1.0297527
26.990272 -1.7647562
27.990302 -2.4080264
28.990332 -2.9352423
29.990362 -3.3308871
30.990392 -3.5897496
31.990422 -3.7153268
32.990452 -3.7171985
33.990482 -3.6082486
34.990512 -3.4023112
35.990541 -3.1121266
36.990571 -2.7489734
37.990601 -2.3248357
38.990631 -1.8556049
39.990661 -1.3625845
40.990691 -0.87030067
41.990721 -0.40211052
42.990751 0.023772095
43.990781 0.39518123
44.990811 0.70375869
45.990841 0.94322132
46.990871 1.1106455
47.990901 1.2096265
48.990931 1.2505042
49.990961 1.2462424
50.99099 1.2083524
51.99102 1.1448641
52.99105 1.0600758
53.99108 0.95644656
54.99111 0.8376606
55.99114 0.71032015
56.99117 0.58291661
57.9912 0.46331143
58.99123 0.35643984
59.99126 0.26394087
60.99129 0.18609276
61.99132 0.12372722
62.99135 0.077796468
63.99138 0.047224987
64.99141 0.028349778
65.991439 0.016896523
66.991469 0.0097314342
67.991499 0.0050273823
68.991529 0.0017942072
69.991559 -0.00050902277
70.991589 -0.0021913259
71.991619 -0.0034395369
72.991649 -0.0043732653
73.991679 -0.0050731306
74.991709 -0.0055958702
75.991739 -0.0059828063
76.991769 -0.0062648294
77.991799 -0.0064654799
78.991829 -0.0066029452
79.991859 -0.006691412
80.991888 -0.0067420181
81.991918 -0.0067635423
82.991948 -0.0067629202
83.991978 -0.0067456344
84.992008 -0.0067160177
85.992038 -0.0066774881
86.992068 -0.0066327349
87.992098 -0.0065838658
88.992128 -0.0065325243
89.992158 -0.0064799828
90.992188 -0.0064272177
91.992218 -0.0063749696
92.992248 -0.0063237912
93.992278 -0.0062740863
94.992307 -0.0062261407
95.992337 -0.0061801474
96.992367 -0.0061362266
97.992397 -0.0060944418
98.992427 -0.006054813
99.992457 -0.0060173265
100.99249 -0.0059819439
101.99252 -0.005948608
102.99255 -0.0059172487
103.99258 -0.0058877865
104.99261 -0.0058601363
105.99264 -0.0058342095
106.99267 -0.0058099165
107.9927 -0.0057871678
108.99273 -0.005765875
109.99276 -0.0057459524
110.99279 -0.0057273167
111.99282 -0.0057098881
112.99285 -0.0056935904
113.99288 -0.0056783508
114.99291 -0.0056641007
115.99294 -0.005650775
116.99297 -0.0056383124
117.993 -0.0056266553
118.99303 -0.0056157497
119.99306 -0.0056055448
120.99309 -0.0055959934
121.99312 -0.0055870511
122.99315 -0.0055786766
123.99318 -0.0055708313
124.99321 -0.0055634792
125.99324 -0.0055565869
126.99327 -0.0055501233
127.9933 -0.0055440592
128.99333 -0.0055383677
129.99336 -0.0055330237
130.99339 -0.0055280038
131.99341 -0.0055232863
132.99344 -0.0055188511
133.99347 -0.0055146793
134.9935 -0.0055107536
135.99353 -0.0055070576
136.99356 -0.0055035763
137.99359 -0.0055002957
138.99362 -0.0054972027
139.99365 -0.0054942852
140.99368 -0.0054915319
141.99371 -0.0054889323
142.99374 -0.0054864765
143.99377 -0.0054841556
144.9938 -0.005481961
145.99383 -0.0054798848
146.99386 -0.0054779196
147.99389 -0.0054760586
148.99392 -0.0054742955
149.99395 -0.0054726241
150.99398 -0.005471039
151.99401 -0.005469535
152.99404 -0.0054681072
153.99407 -0.0054667512
154.9941 -0.0054654625
155.99413 -0.0054642374
156.99416 -0.0054630721
157.99419 -0.0054619631
158.99422 -0.0054609073
159.99425 -0.0054599016
160.99428 -0.0054589431
161.99431 -0.0054580293
162.99434 -0.0054571575
163.99437 -0.0054563256
164.9944 -0.0054555313
165.99443 -0.0054547725
166.99446 -0.0054540474
