x y
-60.012332 0.16601768
-59.012302 0.083460097
-58.012272 -0.01683952
-57.012242 -0.13504559
-56.012212 -0.26650597
-55.012182 -0.40144799
-54.012152 -0.52862767
-53.012122 -0.63980875
-52.012093 -0.73236565
-51.012063 -0.80721257
-50.012033 -0.86420232
-49.012003 -0.90086141
-48.011973 -0.91701913
-47.011943 -0.91947046
-46.011913 -0.91700203
-45.011883 -0.9105144
-44.011853 -0.89504866
-43.011823 -0.87240778
-42.011793 -0.85513474
-41.011763 -0.85590472
-40.011733 -0.87550861
-39.011703 -0.90233278
-38.011673 -0.92149435
-37.011644 -0.92585373
-36.011614 -0.92217255
-35.011584 -0.92445852
-34.011554 -0.93897493
-33.011524 -0.95761698
-32.011494 -0.96634534
-31.011464 -0.95637606
-30.011434 -0.92455471
-29.011404 -0.8673384
-28.011374 -0.78137035
-27.011344 -0.67044267
-26.011314 -0.54673473
-25.011284 -0.4228949
-24.011254 -0.30433316
-23.011224 -0.18919327
-22.011195 -0.07396025
-21.011165 0.03995707
-20.011135 0.1427924
-19.011105 0.22131386
-18.011075 0.26894909
-17.011045 0.28987406
-16.011015 0.29375301
-15.010985 0.28899148
-14.010955 0.28064786
-13.010925 0.2714789
-12.010895 0.26300871
-11.010865 0.25580136
-10.010835 0.24964676
-9.0108054 0.24411234
-8.0107755 0.23891935
-7.0107456 0.23396791
-6.0107156 0.22932
-5.0106857 0.22528274
-4.0106558 0.22247664
-3.0106259 0.22144509
-2.0105959 0.22208374
-1.010566 0.22381832
-0.010536054 0.22610535
0.98949388 0.22850231
1.9895238 0.23052304
2.9895537 0.23158398
3.9895837 0.23135076
4.9896136 0.23039802
5.9896435 0.22999202
6.9896735 0.23107486
7.9897034 0.23398222
8.9897333 0.23880838
9.9897633 0.24562756
10.989793 0.25441315
11.989823 0.26465005
12.989853 0.27514101
13.989883 0.28452824
14.989913 0.29154692
15.989943 0.29417597
16.989973 0.28819405
17.990003 0.26597787
18.990033 0.2180977
19.990063 0.13976622
20.990093 0.036718148
21.990122 -0.077921057
22.990152 -0.19359602
23.990182 -0.3080512
24.990212 -0.4246344
25.990242 -0.54589352
26.990272 -0.66770719
27.990302 -0.77840517
28.990332 -0.86563405
29.990362 -0.92460657
30.990392 -0.95814206
31.990422 -0.96992417
32.990452 -0.96267615
33.990482 -0.94394897
34.990512 -0.92745829
35.990541 -0.92296562
36.990571 -0.92630229
37.990601 -0.92365311
38.990631 -0.90637475
39.990661 -0.87966031
40.990691 -0.8578964
41.990721 -0.8538836
42.990751 -0.868983
43.990781 -0.89172837
44.990811 -0.90864002
45.990841 -0.9161435
46.990871 -0.9189939
47.990901 -0.91772118
48.990931 -0.90420767
49.990961 -0.87075695
50.99099 -0.81664081
51.99102 -0.7443968
52.99105 -0.65458695
53.99108 -0.54617873
54.99111 -0.42101412
55.99114 -0.28655998
56.99117 -0.15388371
57.9912 -0.033261989
58.99123 0.069774483
59.99126 0.15489051
60.99129 0.2229296
61.99132 0.27213803
62.99135 0.29951852
63.99138 0.30603207
64.99141 0.29806238
65.991439 0.28301291
66.991469 0.26569568
67.991499 0.24837187
68.991529 0.2319183
69.991559 0.21660497
70.991589 0.20246051
71.991619 0.18942485
72.991649 0.17741067
73.991679 0.16632741
74.991709 0.15608994
75.991739 0.14662114
76.991769 0.13785209
77.991799 0.12972139
78.991829 0.12217425
79.991859 0.11516164
80.991888 0.10863949
81.991918 0.10256808
82.991948 0.096911437
83.991978 0.091636914
84.992008 0.086714802
85.992038 0.082118003
86.992068 0.07782176
87.992098 0.073803423
88.992128 0.070042238
89.992158 0.066519172
90.992188 0.063216755
91.992218 0.060118936
92.992248 0.057210958
93.992278 0.054479245
94.992307 0.051911298
95.992337 0.049495605
96.992367 0.047221555
97.992397 0.045079362
98.992427 0.043059998
99.992457 0.041155124
100.99249 0.039357042
101.99252 0.037658632
102.99255 0.036053311
103.99258 0.03453499
104.99261 0.033098027
105.99264 0.031737197
106.99267 0.030447657
107.9927 0.029224914
108.99273 0.028064799
109.99276 0.02696344
110.99279 0.02591724
111.99282 0.024922854
112.99285 0.023977169
113.99288 0.023077289
114.99291 0.022220517
115.99294 0.021404337
116.99297 0.020626404
117.993 0.019884531
118.99303 0.019176674
119.99306 0.018500925
120.99309 0.0178555
121.99312 0.017238729
122.99315 0.016649052
123.99318 0.016085005
124.99321 0.015545218
125.99324 0.015028406
126.99327 0.014533365
127.9933 0.014058963
128.99333 0.013604138
129.99336 0.013167893
130.99339 0.012749288
131.99341 0.012347441
132.99344 0.011961522
133.99347 0.011590749
134.9935 0.011234383
135.99353 0.010891732
136.99356 0.01056214
137.99359 0.010244988
138.99362 0.0099396929
139.99365 0.0096457037
140.99368 0.0093624994
141.99371 0.0090895876
142.99374 0.0088265022
143.99377 0.0085728025
144.9938 0.008328071
145.99383 0.0080919125
146.99386 0.0078639521
147.99389 0.0076438346
148.99392 0.0074312232
149.99395 0.007225798
150.99398 0.0070272556
151.99401 0.0068353076
152.99404 0.0066496801
153.99407 0.0064701128
154.9941 0.0062963582
155.99413 0.0061281806
156.99416 0.0059653559
157.99419 0.0058076707
158.99422 0.0056549219
159.99425 0.0055069157
160.99428 0.0053634675
161.99431 0.0052244014
162.99434 0.0050895494
163.99437 0.0049587514
164.9944 0.0048318545
165.99443 0.0047087125
166.99446 0.0045891862
167.99449 0.0044731421
168.99452 0.0043604529
169.99455 0.0042509968
170.99458 0.0041446572
171.99461 0.0040413227
172.99464 0.0039408865
173.99467 0.0038432464
174.9947 0.0037483047
175.99473 0.0036559675
176.99476 0.003566145
177.99479 0.0034787511
178.99482 0.0033937032
179.99485 0.0033109221
180.99488 0.0032303317
181.99491 0.0031518592
182.99494 0.0030754345
183.99497 0.0030009903
184.995 0.002928462
185.99503 0.0028577876
186.99506 0.0027889074
187.99509 0.0027217641
188.99512 0.0026563025
189.99515 0.0025924696
190.99518 0.0025302143
191.99521 0.0024694876
192.99524 0.0024102422
193.99527 0.0023524325
194.9953 0.0022960147
195.99533 0.0022409467
196.99536 0.0021871877
197.99539 0.0021346985
198.99542 0.0020834413
199.99545 0.0020333797
200.99548 0.0019844786
201.99551 0.0019367041
202.99554 0.0018900234
203.99557 0.0018444049
204.9956 0.0017998183
205.99563 0.0017562341
206.99566 0.0017136238
207.99569 0.0016719601
208.99572 0.0016312165
209.99575 0.0015913673
210.99578 0.0015523878
211.99581 0.001514254
212.99584 0.0014769429
213.99587 0.001440432
214.9959 0.0014046998
215.99593 0.0013697252
216.99596 0.001335488
217.99599 0.0013019687
218.99602 0.0012691482
219.99605 0.0012370081
220.99608 0.0012055308
221.99611 0.0011746989
222.99614 0.0011444958
223.99617 0.0011149052
224.9962 0.0010859116
225.99623 0.0010574998
226.99626 0.001029655
227.99629 0.0010023629
228.99632 0.00097560979
229.99635 0.00094938216
230.99638 0.00092366702
231.99641 0.00089845175
232.99644 0.00087372408
233.99647 0.00084947214
234.9965 0.00082568438
235.99653 0.00080234959
