x y
-173.01571 -2.7272647e-07
-172.01568 -2.8648784e-07
-171.01565 -3.0112261e-07
-170.01562 -3.1669199e-07
-169.01559 -3.3326178e-07
-168.01556 -3.5090273e-07
-167.01553 -3.6969091e-07
-166.0155 -3.8970818e-07
-165.01547 -4.110426e-07
-164.01544 -4.3378899e-07
-163.01541 -4.580494e-07
-162.01539 -4.8393372e-07
-161.01536 -5.1156036e-07
-160.01533 -5.4105685e-07
-159.0153 -5.7256065e-07
-158.01527 -6.0621993e-07
-157.01524 -6.4219441e-07
-156.01521 -6.8065638e-07
-155.01518 -7.2179164e-07
-154.01515 -7.6580064e-07
-153.01512 -8.1289969e-07
-152.01509 -8.6332224e-07
-151.01506 -9.1732026e-07
-150.01503 -9.7516582e-07
-149.015 -1.0371526e-06
-148.01497 -1.103598e-06
-147.01494 -1.1748444e-06
-146.01491 -1.251262e-06
-145.01488 -1.3332505e-06
-144.01485 -1.4212417e-06
-143.01482 -1.5157023e-06
-142.01479 -1.617136e-06
-141.01476 -1.7260874e-06
-140.01473 -1.8431446e-06
-139.0147 -1.9689429e-06
-138.01467 -2.1041682e-06
-137.01464 -2.2495612e-06
-136.01461 -2.4059217e-06
-135.01458 -2.5741126e-06
-134.01455 -2.755065e-06
-133.01452 -2.9497827e-06
-132.01449 -3.159348e-06
-131.01446 -3.3849264e-06
-130.01443 -3.6277728e-06
-129.0144 -3.8892368e-06
-128.01437 -4.1707688e-06
-127.01434 -4.4739256e-06
-126.01431 -4.8003763e-06
-125.01428 -5.151908e-06
-124.01425 -5.5304303e-06
-123.01422 -5.9379805e-06
-122.01419 -6.3767267e-06
-121.01416 -6.8489706e-06
-120.01413 -7.3571478e-06
-119.0141 -7.9038263e-06
-118.01407 -8.4917025e-06
-117.01404 -9.1235926e-06
-116.01401 -9.8024198e-06
-115.01398 -1.0531196e-05
-114.01395 -1.1312993e-05
-113.01392 -1.2150912e-05
-112.01389 -1.3048028e-05
-111.01386 -1.4007333e-05
-110.01383 -1.5031654e-05
-109.0138 -1.6123547e-05
-108.01377 -1.7285167e-05
-107.01374 -1.8518102e-05
-106.01371 -1.9823163e-05
-105.01368 -2.1200119e-05
-104.01365 -2.2647376e-05
-103.01362 -2.4161563e-05
-102.01359 -2.5737029e-05
-101.01356 -2.7365213e-05
-100.01353 -2.9033867e-05
-99.013499 -3.072609e-05
-98.013469 -3.2419134e-05
-97.013439 -3.4082931e-05
-96.01341 -3.5678265e-05
-95.01338 -3.715451e-05
-94.01335 -3.8446839e-05
-93.01332 -3.9472753e-05
-92.01329 -4.0127794e-05
-91.01326 -4.0280215e-05
-90.01323 -3.9764364e-05
-89.0132 -3.8372447e-05
-88.01317 -3.5844267e-05
-87.01314 -3.1854387e-05
-86.01311 -2.5996045e-05
-85.01308 -1.7760894e-05
-84.01305 -6.5133416e-06
-83.01302 8.5421744e-06
-82.01299 2.8403358e-05
-81.012961 5.4325108e-05
-80.012931 8.789263e-05
-79.012901 0.0001311207
-78.012871 0.00018659216
-77.012841 0.00025765761
-76.012811 0.00034873441
-75.012781 0.00046577317
-74.012751 0.0006170181
-73.012721 0.00081430176
-72.012691 0.0010753472
-71.012661 0.0014280361
-70.012631 0.0019186385
-69.012601 0.0026282488
-68.012571 0.0037064357
-67.012541 0.0054400958
-66.012512 0.0083846459
-65.012482 0.01354765
-64.012452 0.022349735
-63.012422 0.035597536
-62.012392 0.051820527
-61.012362 0.068103091
-60.012332 0.083163534
-59.012302 0.09771241
-58.012272 0.11190732
-57.012242 0.12351254
-56.012212 0.12891292
-55.012182 0.12581728
-54.012152 0.11453807
-53.012122 0.09768029
-52.012093 0.078017101
-51.012063 0.055721963
-50.012033 0.02798291
-49.012003 -0.0091770512
-48.011973 -0.05876825
-47.011943 -0.12117612
-46.011913 -0.19204289
-45.011883 -0.26379735
-44.011853 -0.3309564
-43.011823 -0.39112041
-42.011793 -0.44199926
-41.011763 -0.47883158
-40.011733 -0.49518751
-39.011703 -0.4870319
-38.011673 -0.45480734
-37.011644 -0.40301575
-36.011614 -0.3371014
-35.011584 -0.25984422
-34.011554 -0.17089234
-33.011524 -0.068399567
-32.011494 0.048154983
-31.011464 0.17709125
-30.011434 0.31419076
-29.011404 0.45207699
-28.011374 0.58055594
-27.011344 0.68845137
-26.011314 0.76845337
-25.011284 0.81822752
-24.011254 0.83688444
-23.011224 0.82357173
-22.011195 0.7775383
-21.011165 0.69870296
-20.011135 0.58920824
-19.011105 0.455729
-18.011075 0.3077376
-17.011045 0.15190379
-16.011015 -0.0087955519
-15.010985 -0.17316353
-14.010955 -0.33991973
-13.010925 -0.50455582
-12.010895 -0.65618509
-11.010865 -0.78021166
-10.010835 -0.86766191
-9.0108054 -0.91853236
-8.0107755 -0.93622777
-7.0107456 -0.92247134
-6.0107156 -0.8757082
-5.0106857 -0.79220178
-4.0106558 -0.67073095
-3.0106259 -0.51898586
-2.0105959 -0.35160902
-1.010566 -0.18009236
-0.010536054 -0.0087122872
0.98949388 0.16253478
1.9895238 0.33385904
2.9895537 0.50166093
3.9895837 0.65536334
4.9896136 0.78043009
5.9896435 0.86816292
6.9896735 0.91895411
7.9897034 0.93642818
8.9897333 0.92236012
9.9897633 0.8751957
10.989793 0.7912867
11.989823 0.66976296
12.989853 0.51886097
13.989883 0.35356705
14.989913 0.18561573
15.989943 0.019960093
16.989973 -0.14206001
17.990003 -0.2992304
18.990033 -0.4483961
19.990063 -0.58279708
20.990093 -0.69313405
21.990122 -0.77306115
22.990152 -0.82064413
23.990182 -0.83583752
24.990212 -0.81916828
25.990242 -0.77140494
26.990272 -0.69370512
27.990302 -0.58867871
28.990332 -0.46311444
29.990362 -0.32730796
30.990392 -0.19102173
31.990422 -0.061761016
32.990452 0.05583821
33.990482 0.15971916
34.990512 0.25001376
35.990541 0.3284903
36.990571 0.39584491
37.990601 0.44978012
38.990631 0.4850705
39.990661 0.49678917
40.990691 0.48379768
41.990721 0.44950622
42.990751 0.40024181
43.990781 0.34118843
44.990811 0.27488176
45.990841 0.20349168
46.990871 0.13194084
47.990901 0.067801728
48.990931 0.016170665
49.990961 -0.022748053
50.99099 -0.0516872
51.99102 -0.074596618
52.99105 -0.094610939
53.99108 -0.1120525
54.99111 -0.12439599
55.99114 -0.12882511
56.99117 -0.12463015
