x y
51.99102 -6.6315162
52.99105 -5.5273448
53.99108 -4.5176024
54.99111 -3.6194951
55.99114 -2.8451122
56.99117 -2.1988241
57.9912 -1.676599
58.99123 -1.2678763
59.99126 -0.95888819
60.99129 -0.73510944
61.99132 -0.58153769
62.99135 -0.48213611
63.99138 -0.42077627
64.99141 -0.3837775
65.991439 -0.36162164
66.991469 -0.34857328
67.991499 -0.34134899
68.991529 -0.33803373
69.991559 -0.33745345
70.991589 -0.3388464
71.991619 -0.34169241
72.991649 -0.34562136
73.991679 -0.35036157
74.991709 -0.35570909
75.991739 -0.36150851
76.991769 -0.36764019
77.991799 -0.3740115
78.991829 -0.38055053
79.991859 -0.38720149
80.991888 -0.39392117
81.991918 -0.40067626
82.991948 -0.40744129
83.991978 -0.41419697
84.992008 -0.42092887
85.992038 -0.42762644
86.992068 -0.43428218
87.992098 -0.44089094
88.992128 -0.44744948
89.992158 -0.45395599
90.992188 -0.46040977
91.992218 -0.46681098
92.992248 -0.47316045
93.992278 -0.47945944
94.992307 -0.48570958
95.992337 -0.49191274
96.992367 -0.49807094
97.992397 -0.50418628
98.992427 -0.51026091
99.992457 -0.51629698
100.99249 -0.52229662
101.99252 -0.52826191
102.99255 -0.53419485
103.99258 -0.54009739
104.99261 -0.54597138
105.99264 -0.55181859
106.99267 -0.55764069
107.9927 -0.56343928
108.99273 -0.56921586
109.99276 -0.57497184
110.99279 -0.58070854
111.99282 -0.58642722
112.99285 -0.59212903
113.99288 -0.59781509
114.99291 -0.60348641
115.99294 -0.60914394
116.99297 -0.61478858
117.993 -0.62042117
118.99303 -0.62604248
119.99306 -0.63165324
120.99309 -0.63725412
121.99312 -0.64284576
122.99315 -0.64842875
123.99318 -0.65400363
124.99321 -0.65957091
125.99324 -0.66513107
126.99327 -0.67068456
127.9933 -0.67623178
128.99333 -0.68177313
129.99336 -0.68730897
130.99339 -0.69283962
131.99341 -0.6983654
132.99344 -0.70388662
133.99347 -0.70940353
134.9935 -0.71491639
135.99353 -0.72042544
136.99356 -0.7259309
137.99359 -0.73143299
138.99362 -0.73693189
139.99365 -0.74242778
140.99368 -0.74792084
141.99371 -0.75341122
142.99374 -0.75889908
143.99377 -0.76438455
144.9938 -0.76986776
145.99383 -0.77534884
146.99386 -0.7808279
147.99389 -0.78630504
148.99392 -0.79178038
149.99395 -0.79725399
150.99398 -0.80272598
151.99401 -0.80819642
152.99404 -0.8136654
153.99407 -0.81913299
154.9941 -0.82459925
155.99413 -0.83006426
156.99416 -0.83552808
157.99419 -0.84099075
158.99422 -0.84645235
159.99425 -0.85191291
160.99428 -0.85737249
161.99431 -0.86283114
162.99434 -0.86828889
163.99437 -0.87374579
164.9944 -0.87920188
165.99443 -0.8846572
166.99446 -0.89011177
167.99449 -0.89556563
168.99452 -0.90101881
169.99455 -0.90647134
170.99458 -0.91192326
171.99461 -0.91737458
172.99464 -0.92282533
173.99467 -0.92827553
174.9947 -0.93372521
175.99473 -0.93917439
176.99476 -0.94462308
177.99479 -0.95007131
178.99482 -0.9555191
179.99485 -0.96096646
180.99488 -0.96641341
181.99491 -0.97185997
182.99494 -0.97730614
183.99497 -0.98275196
184.995 -0.98819741
185.99503 -0.99364253
186.99506 -0.99908733
187.99509 -1.0045318
188.99512 -1.009976
189.99515 -1.0154199
190.99518 -1.0208635
191.99521 -1.0263068
