x y
-99.049143 0.32624259
-98.049016 0.33635797
-97.048889 0.34705808
-96.048762 0.35839861
-95.048635 0.37044144
-94.048508 0.38325544
-93.048381 0.39691721
-92.048254 0.41151197
-91.048127 0.42713455
-90.048 0.44389046
-89.047873 0.46189704
-88.047746 0.4812848
-87.047619 0.50219878
-86.047492 0.52480011
-85.047365 0.54926761
-84.047238 0.57579956
-83.047111 0.60461555
-82.046984 0.63595839
-81.046857 0.67009607
-80.04673 0.70732379
-79.046603 0.74796583
-78.046476 0.79237733
-77.046349 0.84094586
-76.046222 0.89409251
-75.046095 0.95227246
-74.045968 1.0159747
-73.045841 1.0857205
-72.045714 1.1620607
-71.045587 1.2455709
-70.04546 1.3368437
-69.045333 1.4364789
-68.045206 1.5450689
-67.045079 1.6631801
-66.044952 1.7913289
-65.044825 1.9299509
-64.044698 2.0793643
-63.044571 2.2397242
-62.044444 2.41097
-61.044317 2.5927638
-60.04419 2.7844206
-59.044063 2.9848309
-58.043937 3.1923757
-57.04381 3.4048347
-56.043683 3.6192856
-55.043556 3.8319927
-54.043429 4.038275
-53.043302 4.2323411
-52.043175 4.4070719
-51.043048 4.5537593
-50.042921 4.6619358
-49.042794 4.7197612
-48.042667 4.7155693
-47.04254 4.6395628
-46.042413 4.4832752
-45.042286 4.2375082
-44.042159 3.8921609
-43.042032 3.4386665
-42.041905 2.8729497
-41.041778 2.1971914
-40.041651 1.4197678
-39.041524 0.55326486
-38.041397 -0.38891981
-37.04127 -1.3948609
-36.041143 -2.4504522
-35.041016 -3.526935
-34.040889 -4.5601471
-33.040762 -5.4336406
-32.040635 -5.9937849
-31.040508 -6.0974146
-30.040381 -5.6521058
-29.040254 -4.629757
-28.040127 -3.0674589
-27.04 -1.0641813
-26.039873 1.2376731
-25.039746 3.6945928
-24.039619 6.1992049
-23.039492 8.6759643
-22.039365 11.044842
-21.039238 13.189789
-20.039111 14.964739
-19.038984 16.235399
-18.038857 16.916831
-17.03873 16.986512
-16.038603 16.485295
-15.038476 15.514205
-14.038349 14.216182
-13.038222 12.734365
-12.038095 11.175776
-11.037968 9.6163797
-10.037841 8.1378407
-9.0377143 6.8592005
-8.0375873 5.9303625
-7.0374603 5.4893814
-6.0373333 5.6243009
-5.0372063 6.360003
-4.0370794 7.6573194
-3.0369524 9.4163293
-2.0368254 11.494729
-1.0366984 13.749731
-0.036571429 16.074561
0.96355556 18.393556
1.9636825 20.625577
2.9638095 22.652488
3.9639365 24.325697
4.9640635 25.508674
5.9641905 26.114936
6.9643175 26.121153
7.9644444 25.568082
8.9645714 24.557286
9.9646984 23.232651
10.964825 21.738222
11.964952 20.181537
12.965079 18.638621
13.965206 17.190779
14.965333 15.956272
15.96546 15.083967
16.965587 14.711004
17.965714 14.924993
18.965841 15.751016
19.965968 17.150788
20.966095 19.025961
21.966222 21.236336
22.966349 23.64124
23.966476 26.135344
24.966603 28.643471
25.96673 31.0841
26.966857 33.338178
27.966984 35.256255
28.967111 36.701611
29.967238 37.588468
30.967365 37.895085
31.967492 37.664662
32.967619 37.00195
33.967746 36.05394
34.967873 34.965153
35.968 33.835875
36.968127 32.717732
37.968254 31.634429
38.968381 30.601084
39.968508 29.63366
40.968635 28.74919
41.968762 27.961983
42.968889 27.280555
43.969016 26.706511
44.969143 26.235361
45.96927 25.858939
46.969397 25.56837
47.969524 25.355537
48.969651 25.211947
49.969778 25.127071
50.969905 25.088895
51.970032 25.085824
52.970159 25.107805
53.970286 25.146458
54.970413 25.194866
55.97054 25.247362
56.970667 25.299344
57.970794 25.347146
58.970921 25.387917
59.971048 25.419518
60.971175 25.440425
61.971302 25.449633
62.971429 25.446574
63.971556 25.431031
64.971683 25.403066
65.97181 25.362962
66.971937 25.311157
67.972063 25.24821
68.97219 25.174748
69.972317 25.091449
70.972444 24.999005
71.972571 24.898111
72.972698 24.789447
73.972825 24.673668
74.972952 24.551399
75.973079 24.423227
76.973206 24.289702
77.973333 24.151331
78.97346 24.008586
79.973587 23.861896
80.973714 23.711655
81.973841 23.558223
82.973968 23.401924
83.974095 23.243054
84.974222 23.081878
85.974349 22.918638
86.974476 22.753549
87.974603 22.586805
88.97473 22.418583
89.974857 22.249039
90.974984 22.078313
91.975111 21.906531
92.975238 21.733806
93.975365 21.56024
94.975492 21.385922
95.975619 21.210934
96.975746 21.035348
97.975873 20.859228
98.976 20.682632
99.976127 20.505612
100.97625 20.328214
101.97638 20.15048
102.97651 19.972445
103.97663 19.794144
104.97676 19.615604
105.97689 19.436854
106.97702 19.257916
107.97714 19.078811
108.97727 18.899558
109.9774 18.720174
